Period,State_1,Nobs_1,Price_Av_1,Price_Med_1,Price_Av_Pure_1,Price_Med_Pure_1,Price_OLS_1,Price_RLS_1,Price_exp_1,Price_ppgLOS_1,State_2,Nobs_2,Price_Av_2,Price_Med_2,Price_Av_Pure_2,Price_Med_Pure_2,Price_OLS_2,Price_RLS_2,Price_exp_2,Price_ppgLOS_2
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , NM , 65 , 2013.69230769231 , 996 , 128.595278645969 , 63.51441197 , 504.667905967361 , 369.186126257515 , 2389.93147893856 , 504.667905967361 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , NM , 44 , 1758.77272727273 , 1054 , 372.922325217682 , 52.58698862 , 452.002905141445 , 275.413553407596 , 2788.42195030457 , 452.002905141445 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , NM , 54 , 2026.77777777778 , 1185.5 , 100.881380046204 , 62.911059585 , 61.0011854091581 , 187.215897469782 , 2431.76022622542 , 61.0011854091581 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , NM , 63 , 1886.88888888889 , 872 , 90.3431152543651 , 59.0122066 , 545.664134311249 , 350.545004405176 , 2548.59159706114 , 545.664134311249 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , NM , 19 , 2437.84210526316 , 1621 , 108.245935898158 , 66.50172523 , 331.905983968167 , 121.265748420833 , 3076.42386684034 , 331.905983968167 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , NULL , 25 , 2297.76 , 1066 , 139.64036379452 , 60.94427544 , 268.045830169605 , 435.22961027932 , 3549.48209635627 , 268.045830169605 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , NULL , 27 , 1070.18518518519 , 764 , 65.4745578475185 , 46.34985561 , 442.641857915823 , 266.083933203267 , 1828.3916028091 , 442.641857915823 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , NULL , 37 , 1233.16216216216 , 911 , 122.302624625135 , 60.66936155 , 327.950924778378 , 297.70838581786 , 2073.85579829991 , 327.950924778378 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , NULL , 33 , 1161.87878787879 , 729 , 69.2191469941818 , 48.11267646 , 975.328212432263 , 922.281584024123 , 1715.82079915313 , 975.328212432263 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , NULL , 31 , 1297.41935483871 , 1046 , 139.860114041677 , 46.79791154 , 539.806669829481 , 486.006460082037 , 1921.68994935458 , 539.806669829481 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , NULL , 34 , 1562.58823529412 , 1107.5 , 101.393941253824 , 50.952342815 , 1025.8884631913 , 924.113759248376 , 2331.67501777756 , 1025.8884631913 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , NV , 42 , 1291.95238095238 , 876 , 93.6938767084048 , 58.729045675 , 182.83966452074 , 179.696815645649 , 2667.50326570242 , 182.83966452074 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , NV , 37 , 1266.67567567568 , 884 , 87.0320312567568 , 60.63532314 , 405.447204783117 , 376.502312617771 , 2349.46543257022 , 405.447204783117 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , NV , 46 , 983.152173913043 , 714.5 , 91.6898280930435 , 61.942249705 , 514.597849553709 , 405.429039181318 , 1532.36236759946 , 514.597849553709 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , NV , 47 , 1050.68085106383 , 804 , 199.75995738766 , 47.7496261 , 319.016236712921 , 280.787104881281 , 2342.71658963263 , 319.016236712921 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , NV , 41 , 1490.82926829268 , 931 , 73.0737574551219 , 52.09323908 , 203.796483032661 , 172.40574957721 , 2497.95441035767 , 203.796483032661 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , NV , 23 , 1503.95652173913 , 1068 , 63.1372505066522 , 43.53435338 , 25.811280059812 , 39.9592805083114 , 2156.54870611712 , 25.811280059812 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , NV , 16 , 1466.25 , 866.5 , 79.8746116750625 , 51.25048635 , 497.046793611125 , 268.096762339555 , 1661.66364211545 , 497.046793611125 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , NY , 354 , 1668.43220338983 , 1051 , 137.84263485296 , 68.291358615 , 872.354805313109 , 499.228410829157 , 2596.97831179439 , 872.354805313109 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , NY , 337 , 1884.11275964392 , 1138 , 337.755333659157 , 70.85144871 , 1007.59952802982 , 539.900414898186 , 2638.71874581684 , 1007.59952802982 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , NY , 360 , 1966.5 , 1037.5 , 217.674043442167 , 65.363276475 , 1064.36681450971 , 368.12747556151 , 2374.97313944474 , 1064.36681450971 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , NY , 331 , 2129.0996978852 , 1044 , 147.136556647366 , 73.03876997 , 744.266348293105 , 480.082085138112 , 2793.55742907586 , 744.266348293105 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , NY , 344 , 2122.81686046512 , 1180 , 159.022156768015 , 69.33982384 , 798.367901104156 , 560.259572888573 , 2614.43044366879 , 798.367901104156 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , NY , 324 , 1827.40432098765 , 1088 , 140.115158312071 , 74.680621025 , 696.062327359571 , 523.740749898647 , 2741.64550327059 , 696.062327359571 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , NY , 100 , 1476.51 , 1212 , 112.29073905003 , 70.13429694 , 548.704288014402 , 493.025741605534 , 2613.7616781656 , 548.704288014402 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , OH , 139 , 1601.3309352518 , 1179 , 157.821163775748 , 68.18235787 , 559.152433801271 , 521.963530799704 , 2406.48048151725 , 559.152433801271 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , OH , 132 , 1485.12878787879 , 1124.5 , 135.624566799197 , 64.14694535 , 432.174535321854 , 434.257152511572 , 2833.42624172237 , 432.174535321854 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , OH , 119 , 1743.61344537815 , 1279 , 190.123351420966 , 65.08415224 , 554.825876910004 , 397.198983978418 , 2255.34308456302 , 554.825876910004 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , OH , 144 , 1814.90972222222 , 1177 , 142.468601026792 , 73.521652945 , 342.81225881831 , 328.693614099481 , 2793.42775711708 , 342.81225881831 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , OH , 126 , 1560.43650793651 , 1291.5 , 334.166664203611 , 65.350882865 , 353.596042007371 , 369.415230643526 , 2735.41373504074 , 353.596042007371 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , OH , 120 , 1722.6 , 1226.5 , 123.666813738992 , 65.527381885 , 328.042694314526 , 309.195446717022 , 2754.96139881383 , 328.042694314526 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , OH , 33 , 2087.21212121212 , 1301 , 120.599840137182 , 72.48238669 , 529.444146831001 , 544.45891936722 , 2569.65433588392 , 529.444146831001 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , OK , 30 , 1404.23333333333 , 943.5 , 105.1148759831 , 69.28321518 , 285.542965729127 , 343.916893869629 , 2079.90964488571 , 285.542965729127 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , OK , 25 , 1396.6 , 971 , 91.5415085176 , 71.39239037 , 323.573006914807 , 320.977833245888 , 3165.79286071281 , 323.573006914807 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , OK , 27 , 1395.96296296296 , 1319 , 71.6585729966667 , 61.16267809 , 404.889598211477 , 237.692237120987 , 2397.35453180434 , 404.889598211477 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , OK , 22 , 1293.45454545455 , 822 , 54.1300705770455 , 49.44147151 , 559.273536792809 , 296.724729568853 , 2206.58038581251 , 559.273536792809 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , OK , 24 , 1428.95833333333 , 1009.5 , 91.42100085625 , 63.60212189 , 307.668821683392 , 223.339420199294 , 2807.23804376242 , 307.668821683392 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , OK , 25 , 1394.12 , 1267 , 79.15924435348 , 37.57713609 , 493.436308885298 , 167.019693385034 , 2263.58648217641 , 493.436308885298 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , OR , 21 , 2121.33333333333 , 762 , 161.969780536095 , 43.11344191 , 167.40689857435 , 149.115141271166 , 2092.60257795956 , 167.40689857435 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , OR , 19 , 1579.05263157895 , 862 , 80.2434570128947 , 48.56790685 , 354.313968982008 , 278.256325692688 , 2265.00237851663 , 354.313968982008 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , OR , 29 , 2784.65517241379 , 1040 , 61.1841424602069 , 47.27122741 , 323.051493029824 , 313.531760698904 , 2468.37953556289 , 323.051493029824 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , OR , 22 , 2305.22727272727 , 1506 , 66.8500411431364 , 38.31314985 , 198.141476954595 , 269.055917120825 , 2201.12116346658 , 198.141476954595 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , OR , 18 , 1768.61111111111 , 1637 , 112.763822501333 , 47.569310815 , 892.59494383002 , 555.373087686896 , 2032.16617491624 , 892.59494383002 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , OR , 24 , 2419.75 , 1275 , 113.886487144583 , 58.17634025 , -80.0113111888916 , 64.9156625893151 , 2523.86511809892 , -80.0113111888916 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , PA , 176 , 1727.96590909091 , 1097.5 , 333.823387079886 , 68.96137333 , 820.744823839679 , 464.813738216887 , 2631.35882050511 , 820.744823839679 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , PA , 187 , 1408.94652406417 , 875 , 269.226912497005 , 64.3459795 , 547.533686955642 , 386.017479146757 , 1961.69875723813 , 547.533686955642 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , PA , 172 , 1784.70930232558 , 1114 , 119.82657541914 , 63.28744776 , 526.703028388153 , 406.159518363457 , 2685.7595068198 , 526.703028388153 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , PA , 205 , 1988.29756097561 , 985 , 133.169178227259 , 64.23761372 , -406.350101574661 , 310.489570190987 , 2309.37774526407 , -406.350101574661 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , PA , 171 , 1376.98830409357 , 992 , 123.107693498994 , 61.42498018 , 1028.74920487567 , 444.455462109359 , 1941.9449373587 , 1028.74920487567 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , PA , 169 , 1572.82840236686 , 868 , 93.5242685437988 , 61.26152383 , 806.099144934031 , 328.088637458432 , 2390.3197599764 , 806.099144934031 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , PA , 49 , 2241.75510204082 , 1210 , 111.073307321306 , 68.94641372 , 187.134473248764 , 221.607389282668 , 2513.77626788329 , 187.134473248764 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , RI , 43 , 1551.51162790698 , 1158 , 128.709307313837 , 75.17357061 , 230.369764367555 , 233.237165767246 , 2095.63862183417 , 230.369764367555 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , RI , 52 , 1533.36538461538 , 1181.5 , 232.316619184231 , 78.07440627 , 519.964026500107 , 493.038445221353 , 3014.6029413216 , 519.964026500107 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , RI , 52 , 1467.25 , 1039 , 143.606486925154 , 67.064028225 , 326.641769434868 , 337.925512813895 , 2160.74383987067 , 326.641769434868 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , RI , 33 , 1846.33333333333 , 1086 , 288.603001713091 , 77.81793636 , 202.620228496312 , 218.939923536485 , 2995.71767334105 , 202.620228496312 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , RI , 43 , 1858.23255813953 , 1048 , 114.957125641116 , 63.04758068 , 242.6448810561 , 293.125136262715 , 2927.70935814227 , 242.6448810561 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , RI , 47 , 1584.44680851064 , 1044 , 85.2321479308298 , 66.93159452 , 42.0483517193303 , 170.175819420945 , 2671.99294869223 , 42.0483517193303 , 
7 , MO , 28 , 867.535714285714 , 647.5 , 295.405753461786 , 124.394426 , 393.433856947412 , 268.269158980342 , 2381.36266768881 , 393.433856947412 , RI , 21 , 2787.66666666667 , 1143 , 84.4306285297143 , 71.70234438 , -1855.76512744423 , 143.932638858201 , 3626.43277322143 , -1855.76512744423 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , SC , 62 , 1055.95161290323 , 762.5 , 177.394836705403 , 81.931261805 , 317.109873148894 , 324.953068078098 , 2560.10895865252 , 317.109873148894 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , SC , 56 , 903.357142857143 , 766.5 , 97.3270802776964 , 75.04155992 , 641.821432989432 , 494.388562948716 , 1261.23506929823 , 641.821432989432 , 
3 , MO , 91 , 1122.05494505495 , 825 , 172.569422126165 , 91.44546588 , 700.962272201275 , 449.351241576064 , 2398.25769156118 , 700.962272201275 , SC , 59 , 1010.71186440678 , 903 , 250.29697206 , 79.44306094 , 221.152763669236 , 218.000128794102 , 2652.97073775585 , 221.152763669236 , 
4 , MO , 128 , 1169.0703125 , 956 , 139.414615153695 , 84.094913615 , 449.239084887796 , 287.559887597315 , 3542.37834454084 , 449.239084887796 , SC , 56 , 1564.71428571429 , 915.5 , 155.918391258393 , 97.505404775 , 544.004133757968 , 500.190421853924 , 3261.07790175699 , 544.004133757968 , 
5 , MO , 113 , 1737.44247787611 , 1160 , 224.308325326956 , 104.4869017 , 945.289870919013 , 542.316643203595 , 3251.30351448781 , 945.289870919013 , SC , 56 , 1036.01785714286 , 823.5 , 88.8662172893571 , 81.88745833 , 683.354495760171 , 649.936604976426 , 1664.77880216284 , 683.354495760171 , 
6 , MO , 115 , 1401.14782608696 , 1063 , 323.143507581748 , 81.0197874 , 658.551429702127 , 477.018199937971 , 2947.86417383193 , 658.551429702127 , SC , 50 , 1151.66 , 863 , 240.55756215792 , 75.79296093 , 503.422043869887 , 578.935115342267 , 2188.77705577749 , 503.422043869887 , 
1 , MO , 122 , 1183.05737704918 , 939.5 , 162.463129961836 , 78.493622355 , 417.839608561819 , 310.093104695374 , 3659.516742748 , 417.839608561819 , TN , 66 , 1846.0303030303 , 1220 , 167.181985632636 , 77.39063682 , 745.442071810449 , 351.330947749482 , 3246.62952333653 , 745.442071810449 , 
2 , MO , 145 , 1285.00689655172 , 929 , 148.562921500855 , 85.72682257 , 636.873519309265 , 508.839987927282 , 2658.03096573871 , 636.873519309265 , TN , 67 , 1947.29850746269 , 1122 , 135.317604693149 , 68.68779992 , -272.588240901155 , 238.068453603688 , 2159.89858485379 , -272.588240901155 , 
